RunName.reactor,SampleTimeID,RunName,Reactor,CatalystID,origin,support,catalyst,ActualTempBlock,reactorPressure,ratioCat2support,ratioPromTot2cat,p1,p2,p3,p4,p5,p6,p7,mass,CatalystBedLength,reductionTemp,meanConvCorrected,sdConvCorrected,ArgonArea,H2flow110,N2flow120,Arflow130,COflow140,CO2H2flow150,flow160,flow170,flow180,diluentN2flow300,ElapsedRunTime
20131015_OAN_FLOW_012#19#450#20,26048,20131015_OAN_FLOW_012,19,OAN-KNP00051,KNP,S1,C1,450,19.81,2,1,0,0,1,0,0,0,0,0.036,1.5,84.99000041,0.250121895,0.001032797,2255562,90.02999878,29.71999995,20.12333361,0,0,0,0,0,500.0199992,114.5563965
20131015_OAN_FLOW_012#20#450#20,26097,20131015_OAN_FLOW_012,20,OAN-KNP00063,KNP,S1,C1,450.02,20.82,2,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.036,0.9,85.00999959,0.355512912,0.010406474,2114922.333,90,30.21666654,19.84666634,0,0,0,0,0,500.0199992,114.634697
20131015_OAN_FLOW_012#21#450#20,26050,20131015_OAN_FLOW_012,21,OAN-KNP00060,KNP,S1,C1,450.01,20.12,2,0.316227766,0.5,0.5,0,0,0,0,0,0.034,1,85.01999919,0.281204914,0.024467265,2369005.333,90,29.86666679,20.263333,0,0,0,0,0,500,114.7130051
20131015_OAN_FLOW_012#22#450#20,26099,20131015_OAN_FLOW_012,22,OAN-KNP00073,KNP,S1,C1,449.99,21.45,6,0.316227766,0.333333333,0.333333333,0.333333333,0,0,0,0,0.041,1.3,85.00999705,0.325032853,0.050001958,1870380.667,90,29.96000036,19.78666687,0,0,0,0,0,499.9600016,114.7913055
20131015_OAN_FLOW_012#23#450#20,26052,20131015_OAN_FLOW_012,23,OAN-KNP00067,KNP,S1,C1,450.02,19.82,6,0,0,0,0,0,0,0,0,0.033,1.2,84.97666677,0.175675845,0.02430213,2402906.333,89.97000122,30.25,20.19666672,0,0,0,0,0,500.0099996,114.8696136
20131015_OAN_FLOW_012#24#450#20,26101,20131015_OAN_FLOW_012,24,OAN-KNP00064,KNP,S1,C1,449.98,21.34,2,1,0.5,0,0.5,0,0,0,0,0.037,1.3,84.98000081,0.367250181,0.013290145,1887718.333,90.01999919,30.19666672,20.06333288,0,0,0,0,0,500.0199992,114.9479141
20131015_OAN_FLOW_012#25#450#20,26054,20131015_OAN_FLOW_012,25,OAN-KNP00071,KNP,S1,C1,450,20.13,6,0.316227766,0,0.5,0.5,0,0,0,0,0.031,1.4,84.99333445,0.409838994,0.02249571,2025971,89.98000081,29.92999967,19.93666713,0,0,0,0,0,500.0099996,115.0262222
20131015_OAN_FLOW_012#26#450#20,26103,20131015_OAN_FLOW_012,26,OAN-KNP00049,KNP,S1,C1,449.99,20.7,2,0,0,0,0,0,0,0,0,0.032,1.5,85,0.261099669,0.009839807,2137381.333,90.01999919,29.72000058,20.21000036,0,0,0,0,0,500.0133362,115.1045227
20131015_OAN_FLOW_012#29#450#20,26010,20131015_OAN_FLOW_012,29,OAN-KNP00056,KNP,S1,C1,450,19.83,2,0.1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.037,1.5,84.98666891,0.207800561,0.025489678,2409833.667,89.99000041,29.66666667,19.76666641,0,0,0,0,0,499.9400024,115.3394369
20131015_OAN_FLOW_012#30#450#20,26059,20131015_OAN_FLOW_012,30,OAN-KNP00053,KNP,S1,C1,450.01,20.71,2,0.1,0,1,0,0,0,0,0,0.041,1.2,84.98333231,0.247596139,0.014334786,2163929,90.02999878,29.98000018,19.98999977,0,0,0,0,0,499.9900004,115.4177399
20131015_OAN_FLOW_012#31#450#20,26060,20131015_OAN_FLOW_012,31,OAN-KNP00066,KNP,S1,C1,449.98,20.53,2,1,1,0,0,0,0,0,0,0.037,1.1,85.02333323,0.267347252,0.015911205,2303173.667,89.98000081,29.73000018,19.84666697,0,0,0,0,0,500.0099996,115.4960454
20131015_OAN_FLOW_012#32#450#20,26061,20131015_OAN_FLOW_012,32,OAN-KNP00062,KNP,S1,C1,449.99,20.76,2,0.316227766,0.5,0.5,0,0,0,0,0,0.04,1.3,85.01666514,0.266132516,0.012386607,2164188,89.97000122,30.263333,20.00999959,0,0,0,0,0,500.0599976,115.5743484
20131015_OAN_FLOW_012#34#450#20,26015,20131015_OAN_FLOW_012,34,OAN-FIS00002,FIS,S2,C1,449.98,19.48,2,1,0,1,0,0,0,0,0,0.026,1.5,85.0033315,0.437564081,0.001077653,2071711,89.97000122,29.92999967,20.00333341,0,0,0,0,0,499.9900004,115.730957
20131015_OAN_FLOW_012#35#450#20,26112,20131015_OAN_FLOW_012,35,OAN-KNP00054,KNP,S1,C1,450.02,20.72,2,1,0,0.5,0.5,0,0,0,0,0.039,1.3,84.99333445,0.305559484,0.006014451,1943058.333,90.00999959,29.88666661,19.95333354,0,0,0,0,0,499.950002,115.8092651
20131015_OAN_FLOW_012#36#450#20,26113,20131015_OAN_FLOW_012,36,OAN-KNP00051,KNP,S1,C1,450,19.96,2,1,0,0,1,0,0,0,0,0.033,1.2,85.01333364,0.303042068,0.00193607,2051762.667,89.95000203,29.89666684,19.71000036,0,0,0,0,0,500.0233358,115.8875681
20131015_OAN_FLOW_012#37#450#20,26066,20131015_OAN_FLOW_012,37,OAN-KNP00058,KNP,S1,C1,449.98,20.36,2,0.1,0.5,0.5,0,0,0,0,0,0.037,1.1,84.99000041,0.263704071,0.002926317,2154529.333,89.99000041,30.13666662,20.07999992,0,0,0,0,0,500.0633342,115.9658737
20131015_OAN_FLOW_012#38#450#20,26115,20131015_OAN_FLOW_012,38,OAN-KNP00069,KNP,S1,C1,449.96,19.57,6,0.316227766,0,0.5,0.5,0,0,0,0,0.038,1.3,85.00666555,0.315640667,0.002290036,2144707.667,90,30.00333341,19.84666697,0,0,0,0,0,500.0399984,116.0441767
20131015_OAN_FLOW_012#39#450#20,26068,20131015_OAN_FLOW_012,39,OAN-KNP00057,KNP,S1,C1,449.98,20.07,2,0.1,0.5,0,0.5,0,0,0,0,0.038,1.2,85.01999919,0.245275748,0.000999277,2115787,90.01999919,30.58333333,20.07000033,0,0,0,0,0,500.049998,116.1224823
20131015_OAN_FLOW_012#40#450#20,26069,20131015_OAN_FLOW_012,40,OAN-KNP00066,KNP,S1,C1,450,19.79,2,1,1,0,0,0,0,0,0,0.034,1.1,84.99333445,0.299817727,0.002059343,2040876,90,29.80333265,19.96666718,0,0,0,0,0,499.950002,116.2007853
20131015_OAN_FLOW_012#41#450#20,26118,20131015_OAN_FLOW_012,41,OAN-KNP00070,KNP,S1,C1,449.99,19.92,6,0.316227766,0,0.5,0.5,0,0,0,0,0.035,1.1,85.00999959,0.35399987,0.002586994,2093683.667,90,29.76999982,19.95000013,0,0,0,0,0,499.9600016,116.2790909
20131015_OAN_FLOW_012#42#450#20,26023,20131015_OAN_FLOW_012,42,OAN-KNP00065,KNP,S1,C1,449.98,19.83,2,1,0.5,0.5,0,0,0,0,0,0.035,1.5,84.99666595,0.304735591,0.002223808,2017841.333,90.01999919,30.00333341,20.04333305,0,0,0,0,0,499.9800008,116.3573939
20131015_OAN_FLOW_012#43#450#20,26072,20131015_OAN_FLOW_012,43,OAN-KNP00067,KNP,S1,C1,450.03,19.64,6,0,0,0,0,0,0,0,0,0.033,1,84.99000041,0.345118073,0.001281157,2115263.333,89.99000041,30.10333316,20,0,0,0,0,0,500.0299988,116.4356969
20131015_OAN_FLOW_012#44#450#20,26073,20131015_OAN_FLOW_012,44,OAN-KNP00058,KNP,S1,C1,450,20.25,2,0.1,0.5,0.5,0,0,0,0,0,0.036,1,84.99666595,0.261343161,0.002653678,2082333.333,89.97000122,29.99000041,20.0600001,0,0,0,0,0,500.0099996,116.5139999
20131015_OAN_FLOW_012#45#450#20,26122,20131015_OAN_FLOW_012,45,OAN-KNP00069,KNP,S1,C1,450.01,20.35,6,0.316227766,0,0.5,0.5,0,0,0,0,0.036,1,85.01999919,0.342582355,0.019982564,2104959,90,30.03333346,20.07999992,0,0,0,0,0,500.0099996,116.592308
20131015_OAN_FLOW_012#46#450#20,26123,20131015_OAN_FLOW_012,46,OAN-KNP00072,KNP,S1,C1,450.02,20.18,6,0.316227766,0,1,0,0,0,0,0,0.038,1.4,84.97666931,0.324544182,0.00205048,2038796.333,89.97000122,29.71666718,20.09333293,0,0,0,0,0,499.9600016,116.6706085
20131015_OAN_FLOW_012#47#450#20,26076,20131015_OAN_FLOW_012,47,OAN-KNP00068,KNP,S1,C1,449.98,19.31,6,0.316227766,0,0,1,0,0,0,0,0.038,0.9,84.9966685,0.311996584,0.002244945,2097904.333,90,29.83333333,20.1200002,0,0,0,0,0,499.9600016,116.7489166
20131015_OAN_FLOW_012#48#450#20,26077,20131015_OAN_FLOW_012,48,OAN-KNP00073,KNP,S1,C1,450.01,19.61,6,0.316227766,0.333333333,0.333333333,0.333333333,0,0,0,0,0.036,1.2,85.00333405,0.331079803,0.000109217,2083368,90.02999878,29.37999916,20.03999997,0,0,0,0,0,499.9700012,114.905098
20131015_OAN_FLOW_012#27#450#20,26056,20131015_OAN_FLOW_012,27,OAN-KNP00058,KNP,S1,C1,449.99,21.88,2,0.1,0.5,0.5,0,0,0,0,0,0.033,1.1,85.02333323,0.228157856,0.014720603,2271739.5,90.02999878,30.79500008,19.95499993,0,0,0,0,0,500.125,117.10495
20131015_OAN_FLOW_012#1#450#30,26230,20131015_OAN_FLOW_012,1,OAN-KNP00050,KNP,S1,C1,450.01,29.68,2,0.1,0,0,1,0,0,0,0,0.033,1.1,84.98749924,0.29206642,0.008172937,2036667.25,89.97750092,30.08749962,20.05249977,0,0,0,0,0,499.9599991,127.5042152
20131015_OAN_FLOW_012#2#450#30,26135,20131015_OAN_FLOW_012,2,OAN-KNP00050,KNP,S1,C1,450,30.32,2,0.1,0,0,1,0,0,0,0,0.031,1,84.99749947,0.164516001,0.002086081,2010660.333,90.00999959,29.37666639,19.84999975,0,0,0,0,0,499.9000041,126.9418157
20131015_OAN_FLOW_012#3#450#30,26184,20131015_OAN_FLOW_012,3,OAN-FIS00002,FIS,S2,C1,449.99,30.27,2,1,0,1,0,0,0,0,0,0.026,1.3,85.0150013,0.62118768,0.00542034,2142590.25,90.01499939,29.9625001,20.00500011,0,0,0,0,0,500.0299988,127.6608277
20131015_OAN_FLOW_012#4#450#30,26185,20131015_OAN_FLOW_012,4,OAN-KNP00059,KNP,S1,C1,450.02,30.33,2,0.1,1,0,0,0,0,0,0,0.034,1.3,85.00250054,0.330589111,0.002120874,2048503.25,89.99250031,29.94749975,19.96750021,0,0,0,0,0,500.0175019,127.7391339
20131015_OAN_FLOW_012#6#450#30,26139,20131015_OAN_FLOW_012,6,OAN-FIS00002,FIS,S2,C1,449.98,29.56,2,1,0,1,0,0,0,0,0,0.025,1.3,85.0074997,0.51597433,0.015261439,1972457,89.99250031,30.18749952,20.00250006,0,0,0,0,0,500.0074997,127.8957405
20131015_OAN_FLOW_012#7#450#30,26188,20131015_OAN_FLOW_012,7,OAN-KNP00051,KNP,S1,C1,450,29.87,2,1,0,0,1,0,0,0,0,0.039,1.5,84.98500061,0.384013609,0.003970432,2013789.5,90.01499939,29.71000004,19.90999985,0,0,0,0,0,499.9775009,127.9740448
20131015_OAN_FLOW_012#9#450#30,26286,20131015_OAN_FLOW_012,9,OAN-KNP00055,KNP,S1,C1,450.01,30.42,2,1,0,1,0,0,0,0,0,0.038,1.3,85.00250054,0.466274124,0.003932944,1938509,90.01499939,30.36749983,20.07000017,0,0,0,0,0,500.0575028,128.1306572
20131015_OAN_FLOW_012#11#450#30,26192,20131015_OAN_FLOW_012,11,OAN-KNP00061,KNP,S1,C1,450.01,30.5,2,0.316227766,0.5,0.5,0,0,0,0,0,0.035,1.1,84.99666595,0.380522549,0.002090971,2087376.667,89.98000081,29.76000023,20.34000015,0,0,0,0,0,499.9966634,126.3651454
20131015_OAN_FLOW_012#12#450#30,26193,20131015_OAN_FLOW_012,12,OAN-KNP00052,KNP,S1,C1,450.02,30.1,2,0.1,0,0.5,0.5,0,0,0,0,0.036,1.4,85.00999959,0.372716353,0.002083472,1978948.667,89.98000081,29.90999985,19.80999947,0,0,0,0,0,499.9900004,126.4434509
20131015_OAN_FLOW_012#13#450#30,26242,20131015_OAN_FLOW_012,13,OAN-KNP00054,KNP,S1,C1,450,30.35,2,1,0,0.5,0.5,0,0,0,0,0.037,1.1,85.00666555,0.451653476,0.004191054,2198694,89.99000041,30.76000023,19.89000002,0,0,0,0,0,500.1333313,126.521759
20131015_OAN_FLOW_012#14#450#30,26243,20131015_OAN_FLOW_012,14,OAN-KNP00070,KNP,S1,C1,450.02,30.26,6,0.316227766,0,0.5,0.5,0,0,0,0,0.038,1.4,85.00333405,0.502203871,0.002631093,2077233.667,90.00999959,29.85333316,20.14666685,0,0,0,0,0,499.9366659,126.600062
20131015_OAN_FLOW_012#15#450#30,26244,20131015_OAN_FLOW_012,15,OAN-KNP00058,KNP,S1,C1,450.03,29.72,2,0.1,0.5,0.5,0,0,0,0,0,0.037,1.2,85.02666728,0.376832825,0.002879595,2032965.667,89.98000081,29.41999944,20,0,0,0,0,0,499.950002,126.67836
20131015_OAN_FLOW_012#18#450#30,26151,20131015_OAN_FLOW_012,18,OAN-KNP00051,KNP,S1,C1,450.02,28.45,2,1,0,0,1,0,0,0,0,0.034,1.3,85,0.3920518,0.000678755,2028700.667,89.99000041,30.25,19.98000018,0,0,0,0,0,500.1266683,126.9132741
20131015_OAN_FLOW_012#19#450#30,26248,20131015_OAN_FLOW_012,19,OAN-KNP00051,KNP,S1,C1,450.01,31.04,2,1,0,0,1,0,0,0,0,0.036,1.5,84.99000041,0.318235889,0.015168398,2336826,90.00999959,30.17999967,20.19666671,0,0,0,0,0,500.043335,126.9915797
20131015_OAN_FLOW_012#20#450#30,26201,20131015_OAN_FLOW_012,20,OAN-KNP00063,KNP,S1,C1,450.03,30.55,2,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.036,0.9,85.00999959,0.518821,0.024415296,2047584.333,89.98000081,30.0833327,19.91666667,0,0,0,0,0,500.0199992,127.0698853
20131015_OAN_FLOW_012#21#450#30,26250,20131015_OAN_FLOW_012,21,OAN-KNP00060,KNP,S1,C1,449.99,30.32,2,0.316227766,0.5,0.5,0,0,0,0,0,0.034,1,85.01999919,0.45988241,0.035670257,1935762,90,29.88666661,19.8566672,0,0,0,0,0,499.9800008,127.1481934
20131015_OAN_FLOW_012#22#450#30,26203,20131015_OAN_FLOW_012,22,OAN-KNP00073,KNP,S1,C1,450.02,30.85,6,0.316227766,0.333333333,0.333333333,0.333333333,0,0,0,0,0.041,1.3,85.00999705,0.478877841,0.001820947,1975160.667,90,29.53333283,20.09333356,0,0,0,0,0,499.9766642,127.2264964
20131015_OAN_FLOW_012#23#450#30,26204,20131015_OAN_FLOW_012,23,OAN-KNP00067,KNP,S1,C1,450.02,29.92,6,0,0,0,0,0,0,0,0,0.033,1.2,84.97666677,0.557664354,0.052581646,1971154.333,90.00999959,30.13666725,20.19666672,0,0,0,0,0,499.9700012,127.3047943
20131015_OAN_FLOW_012#24#450#30,26205,20131015_OAN_FLOW_012,24,OAN-KNP00064,KNP,S1,C1,450.02,29.1,2,1,0.5,0,0.5,0,0,0,0,0.037,1.3,84.98000081,0.408862057,0.002508606,2320460,89.99000041,29.54999988,19.83999952,0,0,0,0,0,499.9166667,127.3831024
20131015_OAN_FLOW_012#25#450#30,26206,20131015_OAN_FLOW_012,25,OAN-KNP00071,KNP,S1,C1,450,29.51,6,0.316227766,0,0.5,0.5,0,0,0,0,0.031,1.4,84.99333445,0.6360525,0.095492743,2077664.333,90.00999959,29.68666649,19.96333313,0,0,0,0,0,499.950002,127.4614054
20131015_OAN_FLOW_012#26#450#30,26207,20131015_OAN_FLOW_012,26,OAN-KNP00049,KNP,S1,C1,449.98,29.89,2,0,0,0,0,0,0,0,0,0.032,1.5,85,0.326898058,0.012473954,2107130.667,89.98000081,30.05333265,20.09333293,0,0,0,0,0,500.0533346,127.5397085
20131015_OAN_FLOW_012#27#450#30,26208,20131015_OAN_FLOW_012,27,OAN-KNP00058,KNP,S1,C1,449.99,30.01,2,0.1,0.5,0.5,0,0,0,0,0,0.033,1.1,85.02333323,0.340188711,0.005178667,2068329.333,90,30.32000033,19.96666654,0,0,0,0,0,500.0133362,127.618014
20131015_OAN_FLOW_012#29#450#30,26162,20131015_OAN_FLOW_012,29,OAN-KNP00056,KNP,S1,C1,449.97,30.76,2,0.1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.037,1.5,84.98666891,0.40550057,0.002545231,2094843,89.98000081,29.3100001,20.03333346,0,0,0,0,0,499.8766683,127.7746226
20131015_OAN_FLOW_012#30#450#30,26163,20131015_OAN_FLOW_012,30,OAN-KNP00053,KNP,S1,C1,450.01,29.55,2,0.1,0,1,0,0,0,0,0,0.041,1.2,84.98333231,0.323210443,0.007263178,2205943.333,89.99000041,30.29999988,19.93666649,0,0,0,0,0,500.0333354,127.8529307
20131015_OAN_FLOW_012#31#450#30,26260,20131015_OAN_FLOW_012,31,OAN-KNP00066,KNP,S1,C1,449.96,30.41,2,1,1,0,0,0,0,0,0,0.037,1.1,85.02333323,0.386598295,0.020245978,2063688,90,29.55333328,20,0,0,0,0,0,499.8900045,127.9312312
20131015_OAN_FLOW_012#32#450#30,26165,20131015_OAN_FLOW_012,32,OAN-KNP00062,KNP,S1,C1,450.01,30.38,2,0.316227766,0.5,0.5,0,0,0,0,0,0.04,1.3,85.01666514,0.425285049,0.071493809,1931932,90,29.94666672,19.87666639,0,0,0,0,0,499.993337,128.0095367
20131015_OAN_FLOW_012#34#450#30,26167,20131015_OAN_FLOW_012,34,OAN-FIS00002,FIS,S2,C1,450.01,29.82,2,1,0,1,0,0,0,0,0,0.026,1.5,85.0033315,0.614823715,0.009337847,2024772.667,90.00999959,30.08333333,20.03333346,0,0,0,0,0,499.9900004,128.1661453
20131015_OAN_FLOW_012#35#450#30,26216,20131015_OAN_FLOW_012,35,OAN-KNP00054,KNP,S1,C1,450.03,30.91,2,1,0,0.5,0.5,0,0,0,0,0.039,1.3,84.99333445,0.436715182,0.001938521,1969042,90.01499939,29.82499981,19.92000008,0,0,0,0,0,500,126.3223305
20131015_OAN_FLOW_012#36#450#30,26265,20131015_OAN_FLOW_012,36,OAN-KNP00051,KNP,S1,C1,449.98,30.31,2,1,0,0,1,0,0,0,0,0.033,1.2,85.01333364,0.447273447,0.003783472,1994744,89.97000122,30.18666649,19.85999997,0,0,0,0,0,500.0733338,128.3227539
20131015_OAN_FLOW_012#37#450#30,26266,20131015_OAN_FLOW_012,37,OAN-KNP00058,KNP,S1,C1,450.01,30.56,2,0.1,0.5,0.5,0,0,0,0,0,0.037,1.1,84.99000041,0.361767241,0.001027496,2098426.333,90.02999878,30.11333339,19.88666725,0,0,0,0,0,499.9866638,128.4010595
20131015_OAN_FLOW_012#38#450#30,26267,20131015_OAN_FLOW_012,38,OAN-KNP00069,KNP,S1,C1,449.98,29.88,6,0.316227766,0,0.5,0.5,0,0,0,0,0.038,1.3,85.00666555,0.49282615,0.003170955,2115647,90.00999959,30.28000005,20.07999992,0,0,0,0,0,500.0733338,128.4793676
20131015_OAN_FLOW_012#39#450#30,26220,20131015_OAN_FLOW_012,39,OAN-KNP00057,KNP,S1,C1,449.98,29.94,2,0.1,0.5,0,0.5,0,0,0,0,0.038,1.2,85.01999919,0.327864942,0.001717529,2104839.667,90,29.5733331,20.0600001,0,0,0,0,0,499.950002,128.5576706
20131015_OAN_FLOW_012#40#450#30,26269,20131015_OAN_FLOW_012,40,OAN-KNP00066,KNP,S1,C1,450.02,30,2,1,1,0,0,0,0,0,0,0.034,1.1,84.99333445,0.420941354,0.003500123,2014462.333,89.99000041,29.92666626,19.92333349,0,0,0,0,0,500.0033366,128.6359711
20131015_OAN_FLOW_012#41#450#30,26270,20131015_OAN_FLOW_012,41,OAN-KNP00070,KNP,S1,C1,450.01,29.88,6,0.316227766,0,0.5,0.5,0,0,0,0,0.035,1.1,85.00999959,0.535417359,0.003639916,2060355,89.98000081,29.71999995,19.9133339,0,0,0,0,0,500.0033366,128.7142792
20131015_OAN_FLOW_012#42#450#30,26271,20131015_OAN_FLOW_012,42,OAN-KNP00065,KNP,S1,C1,450.04,29.48,2,1,0.5,0.5,0,0,0,0,0,0.035,1.5,84.99666595,0.429983448,0.003145387,1983554.333,89.99000041,29.65666644,19.92999967,0,0,0,0,0,499.9700012,128.7925848
20131015_OAN_FLOW_012#43#450#30,26224,20131015_OAN_FLOW_012,43,OAN-KNP00067,KNP,S1,C1,449.97,29.77,6,0,0,0,0,0,0,0,0,0.033,1,84.99000041,0.505351807,0.002252355,2084926,89.99000041,29.93666649,20.08999952,0,0,0,0,0,499.9400025,128.8708827
20131015_OAN_FLOW_012#44#450#30,26225,20131015_OAN_FLOW_012,44,OAN-KNP00058,KNP,S1,C1,449.99,30.28,2,0.1,0.5,0.5,0,0,0,0,0,0.036,1,84.99666595,0.362173599,0.002803133,2037650,89.97000122,30.18666712,19.9399999,0,0,0,0,0,500,128.9491882
20131015_OAN_FLOW_012#45#450#30,26274,20131015_OAN_FLOW_012,45,OAN-KNP00069,KNP,S1,C1,450.02,29.67,6,0.316227766,0,0.5,0.5,0,0,0,0,0.036,1,85.01999919,0.521674715,0.00356357,2083301.667,89.99000041,29.83333397,19.93333372,0,0,0,0,0,499.993337,129.0274963
20131015_OAN_FLOW_012#46#450#30,26227,20131015_OAN_FLOW_012,46,OAN-KNP00072,KNP,S1,C1,450,30.21,6,0.316227766,0,1,0,0,0,0,0,0.038,1.4,84.97666931,0.49784966,0.001441294,2001335.333,89.99000041,30.15999985,19.88666662,0,0,0,0,0,500.0499979,129.1058019
20131015_OAN_FLOW_012#47#450#30,26180,20131015_OAN_FLOW_012,47,OAN-KNP00068,KNP,S1,C1,450.02,29.78,6,0.316227766,0,0,1,0,0,0,0,0.038,0.9,84.9966685,0.48978444,0.002425756,2050286.667,90.01999919,29.67666689,19.88666725,0,0,0,0,0,499.9500021,129.1840998
20131015_OAN_FLOW_012#48#450#30,26277,20131015_OAN_FLOW_012,48,OAN-KNP00073,KNP,S1,C1,450.01,30.07,6,0.316227766,0.333333333,0.333333333,0.333333333,0,0,0,0,0.036,1.2,85.00333405,0.522515367,0.000928806,2044970.667,89.99000041,29.71666654,19.96666654,0,0,0,0,0,499.993337,129.2624054
20131030_OAN_FLOW_013#1#450#10,27770,20131030_OAN_FLOW_013,1,OAN-KNP00093,KNP,S1,C1,450,9.82,10,1,0.5,0,0.5,0,0,0,0,0.042,1.5,85,0.146480839,0.001076035,2251979.25,89.99250031,31.15250016,20.08250046,0,0,0,0,0,500.3625031,68.41909695
20131030_OAN_FLOW_013#2#450#10,27675,20131030_OAN_FLOW_013,2,OAN-KNP00083,KNP,S1,C1,450,9.55,10,0.316227766,0,1,0,0,0,0,0,0.04,1.4,85.02249908,0.143067458,0.001069436,2246087.25,90,31.44499922,20.08249998,0,0,0,0,0,500.6975022,68.49739838
20131030_OAN_FLOW_013#7#450#10,27728,20131030_OAN_FLOW_013,7,OAN-KNP00050,KNP,S1,C1,449.99,9.69,2,0.1,0,0,1,0,0,0,0,0.039,1.1,85.02000046,0.122798411,0.004167658,2185690,90.01499939,30.0449996,20.19250011,0,0,0,0,0,500.0224991,68.88892365
20131030_OAN_FLOW_013#8#450#10,27729,20131030_OAN_FLOW_013,8,OAN-KNP00060,KNP,S1,C1,450.02,9.69,2,0.316227766,0.5,0.5,0,0,0,0,0,0.041,1.2,85.00249863,0.12458739,0.000761553,2271094,90.01499939,29.45000029,20.11999989,0,0,0,0,0,499.9000015,68.96722603
20131030_OAN_FLOW_013#9#450#10,27634,20131030_OAN_FLOW_013,9,OAN-KNP00077,KNP,S1,C1,450.01,9.74,6,1,0.5,0.5,0,0,0,0,0,0.042,1.3,84.9966685,0.139148732,0.00082031,2151411,90,30.46000036,19.94333331,0,0,0,0,0,499.7400004,67.12341309
20131030_OAN_FLOW_013#10#450#10,27635,20131030_OAN_FLOW_013,10,OAN-KNP00089,KNP,S1,C1,450,9.78,10,0.1,0.5,0,0.5,0,0,0,0,0.04,1.3,85,0.146175767,0.000875034,2236068.667,90.01999919,29.03333282,19.96333313,0,0,0,0,0,499.7999979,67.20171992
20131030_OAN_FLOW_013#11#450#10,27732,20131030_OAN_FLOW_013,11,OAN-KNP00074,KNP,S1,C1,450,9.72,6,0.316227766,0.5,0,0.5,0,0,0,0,0.041,1.5,84.99333445,0.141116906,0.002526654,2305506,90.00999959,28.53333283,19.9399999,0,0,0,0,0,499.7599996,67.28002294
20131030_OAN_FLOW_013#12#450#10,27685,20131030_OAN_FLOW_013,12,OAN-KNP00081,KNP,S1,C1,449.98,9.54,10,0.1,0,0.5,0.5,0,0,0,0,0.039,15,84.99666595,0.143447889,0.000652807,2201933,90.01999919,29.68999926,19.86333338,0,0,0,0,0,499.9166667,67.35832596
20131030_OAN_FLOW_013#13#450#10,27638,20131030_OAN_FLOW_013,13,OAN-FIS00002,FIS,S2,C1,450.03,9.8,2,1,0,1,0,0,0,0,0,0.029,1.3,84.97666677,0.198853824,0.00263977,2427434.667,89.99000041,29.4166673,19.84000015,0,0,0,0,0,499.7599996,67.43663025
20131030_OAN_FLOW_013#14#450#10,27687,20131030_OAN_FLOW_013,14,OAN-KNP00087,KNP,S1,C1,450.01,9.64,10,1,0,1,0,0,0,0,0,0.042,1.5,84.99000041,0.133760239,0.000741007,2300287.667,90,29.09333356,19.92999967,0,0,0,0,0,499.8433329,67.51493454
20131030_OAN_FLOW_013#15#450#10,27688,20131030_OAN_FLOW_013,15,OAN-KNP00075,KNP,S1,C1,450,9.73,6,0.316227766,0.5,0.5,0,0,0,0,0,0.042,1.4,85.00999959,0.08896263,0.07704849,2271561.333,89.99000041,29.48000018,19.79999987,0,0,0,0,0,499.7899984,67.59324264
20131030_OAN_FLOW_013#17#450#10,27642,20131030_OAN_FLOW_013,17,OAN-KNP00096,KNP,S1,C1,449.97,9.56,0,0,0,0,0,0,0,0,0,0.043,1.1,85.00999959,0,0,2304114.667,90.01999919,29.23000018,19.88666662,0,0,0,0,0,499.6433309,67.74984741
20131030_OAN_FLOW_013#18#450#10,27643,20131030_OAN_FLOW_013,18,OAN-KNP00079,KNP,S1,C1,450.04,9.44,10,0.1,0,0,1,0,0,0,0,0.041,1.4,85.0033315,0.135715951,0.000565248,2254108.333,90,29.80333265,19.89666685,0,0,0,0,0,500.0233358,67.82815298
20131030_OAN_FLOW_013#19#450#10,27740,20131030_OAN_FLOW_013,19,OAN-KNP00078,KNP,S1,C1,450,9.73,10,0,0,0,0,0,0,0,0,0.042,1.3,85,0.135112803,0.000551912,2224621,89.99000041,28.80000051,19.93333308,0,0,0,0,0,499.7699992,67.90645599
20131030_OAN_FLOW_013#20#450#10,27645,20131030_OAN_FLOW_013,20,OAN-KNP00094,KNP,S1,C1,449.99,9.71,10,1,0.5,0.5,0,0,0,0,0,0.04,1.4,85.00333405,0.146045026,0.004715844,2308920.667,90.01999919,30.39333407,19.94333331,0,0,0,0,0,500.1966654,67.98476156
20131030_OAN_FLOW_013#21#450#10,27646,20131030_OAN_FLOW_013,21,OAN-KNP00082,KNP,S1,C1,450,9.59,10,0.1,0,1,0,0,0,0,0,0.042,1.3,84.99666595,0.135049206,0.001727629,2275591,90,28.5,20.03666687,0,0,0,0,0,499.8233337,68.06306458
20131030_OAN_FLOW_013#22#450#10,27695,20131030_OAN_FLOW_013,22,OAN-KNP00075,KNP,S1,C1,450,9.7,6,0.316227766,0.5,0.5,0,0,0,0,0,0.042,1.3,85.00999959,0.149100645,0.001372431,2014498.333,90,28.89666621,19.90333367,0,0,0,0,0,499.8366699,68.14137268
