reactorPressure,catalyst,support,mass,ratioCat2support,RunName.reactor,ElapsedRunTime,ActualTempBlock,RunName,CatalystID,ratioPromTot2cat,origin,ArgonArea,p1,N2flow120,p2,,,,,flow180,diluentN2flow300,,,,,,,,,,,,,,,,
10.95,C1,S1,0.037,2,20131015_OAN_FLOW_012#29#450#10,104.6646882,450,20131015_OAN_FLOW_012,OAN-KNP00056,0.1,KNP,2393922,0.333333333,30.36000061,0.333333333,,,,,0,500.0299988,,,,,,,,,,,,,,,,
9.68,C1,S1,0.035,6,20131015_OAN_FLOW_012#41#450#10,105.6043396,450.02,20131015_OAN_FLOW_012,OAN-KNP00070,0.316227766,KNP,2096673.5,0,30.68500042,0.5,,,,,0,500.0599976,,,,,,,,,,,,,,,,
10.5,C1,S1,0.033,6,20131015_OAN_FLOW_012#23#450#10,106.1169739,450,20131015_OAN_FLOW_012,OAN-KNP00067,0,KNP,1802798,0,30.19000053,0,,,,,0,499.9700012,,,,,,,,,,,,,,,,
12,C1,S1,0.033,2,20131015_OAN_FLOW_012#27#450#10,106.430191,450,20131015_OAN_FLOW_012,OAN-KNP00058,0.1,KNP,3158132,0.5,29.78000069,0.5,,,,,0,500,,,,,,,,,,,,,,,,
19.23,C1,S1,0.033,2,20131015_OAN_FLOW_012#1#450#20,115.069025,450,20131015_OAN_FLOW_012,OAN-KNP00050,0.1,KNP,2072484.5,0,29.99249983,0,,,,,0,499.9700013,,,,,,,,,,,,,,,,
20.32,C1,S1,0.031,2,20131015_OAN_FLOW_012#2#450#20,115.1473331,450.01,20131015_OAN_FLOW_012,OAN-KNP00050,0.1,KNP,2039820,0,30.10249996,0,,,,,0,500.0149994,,,,,,,,,,,,,,,,
20.23,C1,S2,0.026,2,20131015_OAN_FLOW_012#3#450#20,115.2256356,450.01,20131015_OAN_FLOW_012,OAN-FIS00002,1,FIS,2161311.5,0,29.92999983,1,,,,,0,500,,,,,,,,,,,,,,,,
20.27,C1,S1,0.034,2,20131015_OAN_FLOW_012#4#450#20,115.3039417,450.01,20131015_OAN_FLOW_012,OAN-KNP00059,0.1,KNP,2059190.75,1,29.66249991,0,,,,,0,499.9625015,,,,,,,,,,,,,,,,
19.54,C1,S2,0.025,2,20131015_OAN_FLOW_012#6#450#20,115.4605561,449.95,20131015_OAN_FLOW_012,OAN-FIS00002,1,FIS,1993933.5,0,30.09500027,1,,,,,0,500.0224991,,,,,,,,,,,,,,,,
19.77,C1,S1,0.039,2,20131015_OAN_FLOW_012#7#450#20,115.5388622,450.02,20131015_OAN_FLOW_012,OAN-KNP00051,1,KNP,2037401.25,0,30.0699997,0,,,,,0,499.9775009,,,,,,,,,,,,,,,,
20.21,C1,S1,0.038,2,20131015_OAN_FLOW_012#9#450#20,113.7733459,449.98,20131015_OAN_FLOW_012,OAN-KNP00055,1,KNP,1966188.667,0,30.38666662,1,,,,,0,500.0599976,,,,,,,,,,,,,,,,
20.34,C1,S1,0.035,2,20131015_OAN_FLOW_012#11#450#20,113.9299571,450,20131015_OAN_FLOW_012,OAN-KNP00061,0.316227766,KNP,2107243,0.5,29.79999987,0.5,,,,,0,499.9700012,,,,,,,,,,,,,,,,
19.84,C1,S1,0.036,2,20131015_OAN_FLOW_012#12#450#20,114.0082626,450.01,20131015_OAN_FLOW_012,OAN-KNP00052,0.1,KNP,2003308.333,0,30.08333333,0.5,,,,,0,500.0099996,,,,,,,,,,,,,,,,
20.11,C1,S1,0.037,2,20131015_OAN_FLOW_012#13#450#20,114.0865682,449.99,20131015_OAN_FLOW_012,OAN-KNP00054,1,KNP,2220789.333,0,30.11666679,0.5,,,,,0,499.9900004,,,,,,,,,,,,,,,,
20.15,C1,S1,0.038,6,20131015_OAN_FLOW_012#14#450#20,114.1648712,450.01,20131015_OAN_FLOW_012,OAN-KNP00070,0.316227766,KNP,2093275.667,0,30.01999982,0.5,,,,,0,500.0199992,,,,,,,,,,,,,,,,
19.57,C1,S1,0.037,2,20131015_OAN_FLOW_012#15#450#20,114.2431793,449.96,20131015_OAN_FLOW_012,OAN-KNP00058,0.1,KNP,2050599.333,0.5,30.00333341,0.5,,,,,0,500.0333354,,,,,,,,,,,,,,,,
18.71,C1,S1,0.034,2,20131015_OAN_FLOW_012#18#450#20,114.4780884,450.02,20131015_OAN_FLOW_012,OAN-KNP00051,1,KNP,2051163.667,0,29.84333356,0,,,,,0,499.9900004,,,,,,,,,,,,,,,,
19.81,C1,S1,0.036,2,20131015_OAN_FLOW_012#19#450#20,114.5563965,450,20131015_OAN_FLOW_012,OAN-KNP00051,1,KNP,2255562,0,29.71999995,0,,,,,0,500.0199992,,,,,,,,,,,,,,,,
20.82,C1,S1,0.036,2,20131015_OAN_FLOW_012#20#450#20,114.634697,450.02,20131015_OAN_FLOW_012,OAN-KNP00063,1,KNP,2114922.333,0.333333333,30.21666654,0.333333333,,,,,0,500.0199992,,,,,,,,,,,,,,,,
20.12,C1,S1,0.034,2,20131015_OAN_FLOW_012#21#450#20,114.7130051,450.01,20131015_OAN_FLOW_012,OAN-KNP00060,0.316227766,KNP,2369005.333,0.5,29.86666679,0.5,,,,,0,500,,,,,,,,,,,,,,,,
21.45,C1,S1,0.041,6,20131015_OAN_FLOW_012#22#450#20,114.7913055,449.99,20131015_OAN_FLOW_012,OAN-KNP00073,0.316227766,KNP,1870380.667,0.333333333,29.96000036,0.333333333,,,,,0,499.9600016,,,,,,,,,,,,,,,,
19.82,C1,S1,0.033,6,20131015_OAN_FLOW_012#23#450#20,114.8696136,450.02,20131015_OAN_FLOW_012,OAN-KNP00067,0,KNP,2402906.333,0,30.25,0,,,,,0,500.0099996,,,,,,,,,,,,,,,,
21.34,C1,S1,0.037,2,20131015_OAN_FLOW_012#24#450#20,114.9479141,449.98,20131015_OAN_FLOW_012,OAN-KNP00064,1,KNP,1887718.333,0.5,30.19666672,0,,,,,0,500.0199992,,,,,,,,,,,,,,,,
20.13,C1,S1,0.031,6,20131015_OAN_FLOW_012#25#450#20,115.0262222,450,20131015_OAN_FLOW_012,OAN-KNP00071,0.316227766,KNP,2025971,0,29.92999967,0.5,,,,,0,500.0099996,,,,,,,,,,,,,,,,
20.7,C1,S1,0.032,2,20131015_OAN_FLOW_012#26#450#20,115.1045227,449.99,20131015_OAN_FLOW_012,OAN-KNP00049,0,KNP,2137381.333,0,29.72000058,0,,,,,0,500.0133362,,,,,,,,,,,,,,,,
19.83,C1,S1,0.037,2,20131015_OAN_FLOW_012#29#450#20,115.3394369,450,20131015_OAN_FLOW_012,OAN-KNP00056,0.1,KNP,2409833.667,0.333333333,29.66666667,0.333333333,,,,,0,499.9400024,,,,,,,,,,,,,,,,
20.71,C1,S1,0.041,2,20131015_OAN_FLOW_012#30#450#20,115.4177399,450.01,20131015_OAN_FLOW_012,OAN-KNP00053,0.1,KNP,2163929,0,29.98000018,1,,,,,0,499.9900004,,,,,,,,,,,,,,,,
20.53,C1,S1,0.037,2,20131015_OAN_FLOW_012#31#450#20,115.4960454,449.98,20131015_OAN_FLOW_012,OAN-KNP00066,1,KNP,2303173.667,1,29.73000018,0,,,,,0,500.0099996,,,,,,,,,,,,,,,,
20.76,C1,S1,0.04,2,20131015_OAN_FLOW_012#32#450#20,115.5743484,449.99,20131015_OAN_FLOW_012,OAN-KNP00062,0.316227766,KNP,2164188,0.5,30.263333,0.5,,,,,0,500.0599976,,,,,,,,,,,,,,,,
19.48,C1,S2,0.026,2,20131015_OAN_FLOW_012#34#450#20,115.730957,449.98,20131015_OAN_FLOW_012,OAN-FIS00002,1,FIS,2071711,0,29.92999967,1,,,,,0,499.9900004,,,,,,,,,,,,,,,,
20.72,C1,S1,0.039,2,20131015_OAN_FLOW_012#35#450#20,115.8092651,450.02,20131015_OAN_FLOW_012,OAN-KNP00054,1,KNP,1943058.333,0,29.88666661,0.5,,,,,0,499.950002,,,,,,,,,,,,,,,,
19.96,C1,S1,0.033,2,20131015_OAN_FLOW_012#36#450#20,115.8875681,450,20131015_OAN_FLOW_012,OAN-KNP00051,1,KNP,2051762.667,0,29.89666684,0,,,,,0,500.0233358,,,,,,,,,,,,,,,,
20.36,C1,S1,0.037,2,20131015_OAN_FLOW_012#37#450#20,115.9658737,449.98,20131015_OAN_FLOW_012,OAN-KNP00058,0.1,KNP,2154529.333,0.5,30.13666662,0.5,,,,,0,500.0633342,,,,,,,,,,,,,,,,
19.57,C1,S1,0.038,6,20131015_OAN_FLOW_012#38#450#20,116.0441767,449.96,20131015_OAN_FLOW_012,OAN-KNP00069,0.316227766,KNP,2144707.667,0,30.00333341,0.5,,,,,0,500.0399984,,,,,,,,,,,,,,,,
20.07,C1,S1,0.038,2,20131015_OAN_FLOW_012#39#450#20,116.1224823,449.98,20131015_OAN_FLOW_012,OAN-KNP00057,0.1,KNP,2115787,0.5,30.58333333,0,,,,,0,500.049998,,,,,,,,,,,,,,,,
19.79,C1,S1,0.034,2,20131015_OAN_FLOW_012#40#450#20,116.2007853,450,20131015_OAN_FLOW_012,OAN-KNP00066,1,KNP,2040876,1,29.80333265,0,,,,,0,499.950002,,,,,,,,,,,,,,,,
19.92,C1,S1,0.035,6,20131015_OAN_FLOW_012#41#450#20,116.2790909,449.99,20131015_OAN_FLOW_012,OAN-KNP00070,0.316227766,KNP,2093683.667,0,29.76999982,0.5,,,,,0,499.9600016,,,,,,,,,,,,,,,,
19.83,C1,S1,0.035,2,20131015_OAN_FLOW_012#42#450#20,116.3573939,449.98,20131015_OAN_FLOW_012,OAN-KNP00065,1,KNP,2017841.333,0.5,30.00333341,0.5,,,,,0,499.9800008,,,,,,,,,,,,,,,,
19.64,C1,S1,0.033,6,20131015_OAN_FLOW_012#43#450#20,116.4356969,450.03,20131015_OAN_FLOW_012,OAN-KNP00067,0,KNP,2115263.333,0,30.10333316,0,,,,,0,500.0299988,,,,,,,,,,,,,,,,
20.25,C1,S1,0.036,2,20131015_OAN_FLOW_012#44#450#20,116.5139999,450,20131015_OAN_FLOW_012,OAN-KNP00058,0.1,KNP,2082333.333,0.5,29.99000041,0.5,,,,,0,500.0099996,,,,,,,,,,,,,,,,
20.35,C1,S1,0.036,6,20131015_OAN_FLOW_012#45#450#20,116.592308,450.01,20131015_OAN_FLOW_012,OAN-KNP00069,0.316227766,KNP,2104959,0,30.03333346,0.5,,,,,0,500.0099996,,,,,,,,,,,,,,,,
20.18,C1,S1,0.038,6,20131015_OAN_FLOW_012#46#450#20,116.6706085,450.02,20131015_OAN_FLOW_012,OAN-KNP00072,0.316227766,KNP,2038796.333,0,29.71666718,1,,,,,0,499.9600016,,,,,,,,,,,,,,,,
19.31,C1,S1,0.038,6,20131015_OAN_FLOW_012#47#450#20,116.7489166,449.98,20131015_OAN_FLOW_012,OAN-KNP00068,0.316227766,KNP,2097904.333,0,29.83333333,0,,,,,0,499.9600016,,,,,,,,,,,,,,,,
19.61,C1,S1,0.036,6,20131015_OAN_FLOW_012#48#450#20,114.905098,450.01,20131015_OAN_FLOW_012,OAN-KNP00073,0.316227766,KNP,2083368,0.333333333,29.37999916,0.333333333,,,,,0,499.9700012,,,,,,,,,,,,,,,,
21.88,C1,S1,0.033,2,20131015_OAN_FLOW_012#27#450#20,117.10495,449.99,20131015_OAN_FLOW_012,OAN-KNP00058,0.1,KNP,2271739.5,0.5,30.79500008,0.5,,,,,0,500.125,,,,,,,,,,,,,,,,
29.68,C1,S1,0.033,2,20131015_OAN_FLOW_012#1#450#30,127.5042152,450.01,20131015_OAN_FLOW_012,OAN-KNP00050,0.1,KNP,2036667.25,0,30.08749962,0,,,,,0,499.9599991,,,,,,,,,,,,,,,,
30.32,C1,S1,0.031,2,20131015_OAN_FLOW_012#2#450#30,126.9418157,450,20131015_OAN_FLOW_012,OAN-KNP00050,0.1,KNP,2010660.333,0,29.37666639,0,,,,,0,499.9000041,,,,,,,,,,,,,,,,
30.27,C1,S2,0.026,2,20131015_OAN_FLOW_012#3#450#30,127.6608277,449.99,20131015_OAN_FLOW_012,OAN-FIS00002,1,FIS,2142590.25,0,29.9625001,1,,,,,0,500.0299988,,,,,,,,,,,,,,,,
30.33,C1,S1,0.034,2,20131015_OAN_FLOW_012#4#450#30,127.7391339,450.02,20131015_OAN_FLOW_012,OAN-KNP00059,0.1,KNP,2048503.25,1,29.94749975,0,,,,,0,500.0175019,,,,,,,,,,,,,,,,
29.56,C1,S2,0.025,2,20131015_OAN_FLOW_012#6#450#30,127.8957405,449.98,20131015_OAN_FLOW_012,OAN-FIS00002,1,FIS,1972457,0,30.18749952,1,,,,,0,500.0074997,,,,,,,,,,,,,,,,
29.87,C1,S1,0.039,2,20131015_OAN_FLOW_012#7#450#30,127.9740448,450,20131015_OAN_FLOW_012,OAN-KNP00051,1,KNP,2013789.5,0,29.71000004,0,,,,,0,499.9775009,,,,,,,,,,,,,,,,
30.42,C1,S1,0.038,2,20131015_OAN_FLOW_012#9#450#30,128.1306572,450.01,20131015_OAN_FLOW_012,OAN-KNP00055,1,KNP,1938509,0,30.36749983,1,,,,,0,500.0575028,,,,,,,,,,,,,,,,
30.5,C1,S1,0.035,2,20131015_OAN_FLOW_012#11#450#30,126.3651454,450.01,20131015_OAN_FLOW_012,OAN-KNP00061,0.316227766,KNP,2087376.667,0.5,29.76000023,0.5,,,,,0,499.9966634,,,,,,,,,,,,,,,,
30.1,C1,S1,0.036,2,20131015_OAN_FLOW_012#12#450#30,126.4434509,450.02,20131015_OAN_FLOW_012,OAN-KNP00052,0.1,KNP,1978948.667,0,29.90999985,0.5,,,,,0,499.9900004,,,,,,,,,,,,,,,,
30.35,C1,S1,0.037,2,20131015_OAN_FLOW_012#13#450#30,126.521759,450,20131015_OAN_FLOW_012,OAN-KNP00054,1,KNP,2198694,0,30.76000023,0.5,,,,,0,500.1333313,,,,,,,,,,,,,,,,
30.26,C1,S1,0.038,6,20131015_OAN_FLOW_012#14#450#30,126.600062,450.02,20131015_OAN_FLOW_012,OAN-KNP00070,0.316227766,KNP,2077233.667,0,29.85333316,0.5,,,,,0,499.9366659,,,,,,,,,,,,,,,,
29.72,C1,S1,0.037,2,20131015_OAN_FLOW_012#15#450#30,126.67836,450.03,20131015_OAN_FLOW_012,OAN-KNP00058,0.1,KNP,2032965.667,0.5,29.41999944,0.5,,,,,0,499.950002,,,,,,,,,,,,,,,,
28.45,C1,S1,0.034,2,20131015_OAN_FLOW_012#18#450#30,126.9132741,450.02,20131015_OAN_FLOW_012,OAN-KNP00051,1,KNP,2028700.667,0,30.25,0,,,,,0,500.1266683,,,,,,,,,,,,,,,,
31.04,C1,S1,0.036,2,20131015_OAN_FLOW_012#19#450#30,126.9915797,450.01,20131015_OAN_FLOW_012,OAN-KNP00051,1,KNP,2336826,0,30.17999967,0,,,,,0,500.043335,,,,,,,,,,,,,,,,
30.55,C1,S1,0.036,2,20131015_OAN_FLOW_012#20#450#30,127.0698853,450.03,20131015_OAN_FLOW_012,OAN-KNP00063,1,KNP,2047584.333,0.333333333,30.0833327,0.333333333,,,,,0,500.0199992,,,,,,,,,,,,,,,,
30.32,C1,S1,0.034,2,20131015_OAN_FLOW_012#21#450#30,127.1481934,449.99,20131015_OAN_FLOW_012,OAN-KNP00060,0.316227766,KNP,1935762,0.5,29.88666661,0.5,,,,,0,499.9800008,,,,,,,,,,,,,,,,
30.85,C1,S1,0.041,6,20131015_OAN_FLOW_012#22#450#30,127.2264964,450.02,20131015_OAN_FLOW_012,OAN-KNP00073,0.316227766,KNP,1975160.667,0.333333333,29.53333283,0.333333333,,,,,0,499.9766642,,,,,,,,,,,,,,,,
29.92,C1,S1,0.033,6,20131015_OAN_FLOW_012#23#450#30,127.3047943,450.02,20131015_OAN_FLOW_012,OAN-KNP00067,0,KNP,1971154.333,0,30.13666725,0,,,,,0,499.9700012,,,,,,,,,,,,,,,,
29.1,C1,S1,0.037,2,20131015_OAN_FLOW_012#24#450#30,127.3831024,450.02,20131015_OAN_FLOW_012,OAN-KNP00064,1,KNP,2320460,0.5,29.54999988,0,,,,,0,499.9166667,,,,,,,,,,,,,,,,
29.51,C1,S1,0.031,6,20131015_OAN_FLOW_012#25#450#30,127.4614054,450,20131015_OAN_FLOW_012,OAN-KNP00071,0.316227766,KNP,2077664.333,0,29.68666649,0.5,,,,,0,499.950002,,,,,,,,,,,,,,,,
29.89,C1,S1,0.032,2,20131015_OAN_FLOW_012#26#450#30,127.5397085,449.98,20131015_OAN_FLOW_012,OAN-KNP00049,0,KNP,2107130.667,0,30.05333265,0,,,,,0,500.0533346,,,,,,,,,,,,,,,,
30.01,C1,S1,0.033,2,20131015_OAN_FLOW_012#27#450#30,127.618014,449.99,20131015_OAN_FLOW_012,OAN-KNP00058,0.1,KNP,2068329.333,0.5,30.32000033,0.5,,,,,0,500.0133362,,,,,,,,,,,,,,,,
30.76,C1,S1,0.037,2,20131015_OAN_FLOW_012#29#450#30,127.7746226,449.97,20131015_OAN_FLOW_012,OAN-KNP00056,0.1,KNP,2094843,0.333333333,29.3100001,0.333333333,,,,,0,499.8766683,,,,,,,,,,,,,,,,
29.55,C1,S1,0.041,2,20131015_OAN_FLOW_012#30#450#30,127.8529307,450.01,20131015_OAN_FLOW_012,OAN-KNP00053,0.1,KNP,2205943.333,0,30.29999988,1,,,,,0,500.0333354,,,,,,,,,,,,,,,,
30.41,C1,S1,0.037,2,20131015_OAN_FLOW_012#31#450#30,127.9312312,449.96,20131015_OAN_FLOW_012,OAN-KNP00066,1,KNP,2063688,1,29.55333328,0,,,,,0,499.8900045,,,,,,,,,,,,,,,,
30.38,C1,S1,0.04,2,20131015_OAN_FLOW_012#32#450#30,128.0095367,450.01,20131015_OAN_FLOW_012,OAN-KNP00062,0.316227766,KNP,1931932,0.5,29.94666672,0.5,,,,,0,499.993337,,,,,,,,,,,,,,,,
29.82,C1,S2,0.026,2,20131015_OAN_FLOW_012#34#450#30,128.1661453,450.01,20131015_OAN_FLOW_012,OAN-FIS00002,1,FIS,2024772.667,0,30.08333333,1,,,,,0,499.9900004,,,,,,,,,,,,,,,,
30.91,C1,S1,0.039,2,20131015_OAN_FLOW_012#35#450#30,126.3223305,450.03,20131015_OAN_FLOW_012,OAN-KNP00054,1,KNP,1969042,0,29.82499981,0.5,,,,,0,500,,,,,,,,,,,,,,,,
30.31,C1,S1,0.033,2,20131015_OAN_FLOW_012#36#450#30,128.3227539,449.98,20131015_OAN_FLOW_012,OAN-KNP00051,1,KNP,1994744,0,30.18666649,0,,,,,0,500.0733338,,,,,,,,,,,,,,,,
30.56,C1,S1,0.037,2,20131015_OAN_FLOW_012#37#450#30,128.4010595,450.01,20131015_OAN_FLOW_012,OAN-KNP00058,0.1,KNP,2098426.333,0.5,30.11333339,0.5,,,,,0,499.9866638,,,,,,,,,,,,,,,,
29.88,C1,S1,0.038,6,20131015_OAN_FLOW_012#38#450#30,128.4793676,449.98,20131015_OAN_FLOW_012,OAN-KNP00069,0.316227766,KNP,2115647,0,30.28000005,0.5,,,,,0,500.0733338,,,,,,,,,,,,,,,,
29.94,C1,S1,0.038,2,20131015_OAN_FLOW_012#39#450#30,128.5576706,449.98,20131015_OAN_FLOW_012,OAN-KNP00057,0.1,KNP,2104839.667,0.5,29.5733331,0,,,,,0,499.950002,,,,,,,,,,,,,,,,
30,C1,S1,0.034,2,20131015_OAN_FLOW_012#40#450#30,128.6359711,450.02,20131015_OAN_FLOW_012,OAN-KNP00066,1,KNP,2014462.333,1,29.92666626,0,,,,,0,500.0033366,,,,,,,,,,,,,,,,
29.88,C1,S1,0.035,6,20131015_OAN_FLOW_012#41#450#30,128.7142792,450.01,20131015_OAN_FLOW_012,OAN-KNP00070,0.316227766,KNP,2060355,0,29.71999995,0.5,,,,,0,500.0033366,,,,,,,,,,,,,,,,
29.48,C1,S1,0.035,2,20131015_OAN_FLOW_012#42#450#30,128.7925848,450.04,20131015_OAN_FLOW_012,OAN-KNP00065,1,KNP,1983554.333,0.5,29.65666644,0.5,,,,,0,499.9700012,,,,,,,,,,,,,,,,
29.77,C1,S1,0.033,6,20131015_OAN_FLOW_012#43#450#30,128.8708827,449.97,20131015_OAN_FLOW_012,OAN-KNP00067,0,KNP,2084926,0,29.93666649,0,,,,,0,499.9400025,,,,,,,,,,,,,,,,
30.28,C1,S1,0.036,2,20131015_OAN_FLOW_012#44#450#30,128.9491882,449.99,20131015_OAN_FLOW_012,OAN-KNP00058,0.1,KNP,2037650,0.5,30.18666712,0.5,,,,,0,500,,,,,,,,,,,,,,,,
29.67,C1,S1,0.036,6,20131015_OAN_FLOW_012#45#450#30,129.0274963,450.02,20131015_OAN_FLOW_012,OAN-KNP00069,0.316227766,KNP,2083301.667,0,29.83333397,0.5,,,,,0,499.993337,,,,,,,,,,,,,,,,
30.21,C1,S1,0.038,6,20131015_OAN_FLOW_012#46#450#30,129.1058019,450,20131015_OAN_FLOW_012,OAN-KNP00072,0.316227766,KNP,2001335.333,0,30.15999985,1,,,,,0,500.0499979,,,,,,,,,,,,,,,,
29.78,C1,S1,0.038,6,20131015_OAN_FLOW_012#47#450#30,129.1840998,450.02,20131015_OAN_FLOW_012,OAN-KNP00068,0.316227766,KNP,2050286.667,0,29.67666689,0,,,,,0,499.9500021,,,,,,,,,,,,,,,,
30.07,C1,S1,0.036,6,20131015_OAN_FLOW_012#48#450#30,129.2624054,450.01,20131015_OAN_FLOW_012,OAN-KNP00073,0.316227766,KNP,2044970.667,0.333333333,29.71666654,0.333333333,,,,,0,499.993337,,,,,,,,,,,,,,,,
9.82,C1,S1,0.042,10,20131030_OAN_FLOW_013#1#450#10,68.41909695,450,20131030_OAN_FLOW_013,OAN-KNP00093,1,KNP,2251979.25,0.5,31.15250016,0,,,,,0,500.3625031,,,,,,,,,,,,,,,,
9.55,C1,S1,0.04,10,20131030_OAN_FLOW_013#2#450#10,68.49739838,450,20131030_OAN_FLOW_013,OAN-KNP00083,0.316227766,KNP,2246087.25,0,31.44499922,1,,,,,0,500.6975022,,,,,,,,,,,,,,,,
9.69,C1,S1,0.039,2,20131030_OAN_FLOW_013#7#450#10,68.88892365,449.99,20131030_OAN_FLOW_013,OAN-KNP00050,0.1,KNP,2185690,0,30.0449996,0,,,,,0,500.0224991,,,,,,,,,,,,,,,,
9.69,C1,S1,0.041,2,20131030_OAN_FLOW_013#8#450#10,68.96722603,450.02,20131030_OAN_FLOW_013,OAN-KNP00060,0.316227766,KNP,2271094,0.5,29.45000029,0.5,,,,,0,499.9000015,,,,,,,,,,,,,,,,
9.74,C1,S1,0.042,6,20131030_OAN_FLOW_013#9#450#10,67.12341309,450.01,20131030_OAN_FLOW_013,OAN-KNP00077,1,KNP,2151411,0.5,30.46000036,0.5,,,,,0,499.7400004,,,,,,,,,,,,,,,,
9.78,C1,S1,0.04,10,20131030_OAN_FLOW_013#10#450#10,67.20171992,450,20131030_OAN_FLOW_013,OAN-KNP00089,0.1,KNP,2236068.667,0.5,29.03333282,0,,,,,0,499.7999979,,,,,,,,,,,,,,,,
9.72,C1,S1,0.041,6,20131030_OAN_FLOW_013#11#450#10,67.28002294,450,20131030_OAN_FLOW_013,OAN-KNP00074,0.316227766,KNP,2305506,0.5,28.53333283,0,,,,,0,499.7599996,,,,,,,,,,,,,,,,
9.54,C1,S1,0.039,10,20131030_OAN_FLOW_013#12#450#10,67.35832596,449.98,20131030_OAN_FLOW_013,OAN-KNP00081,0.1,KNP,2201933,0,29.68999926,0.5,,,,,0,499.9166667,,,,,,,,,,,,,,,,
9.8,C1,S2,0.029,2,20131030_OAN_FLOW_013#13#450#10,67.43663025,450.03,20131030_OAN_FLOW_013,OAN-FIS00002,1,FIS,2427434.667,0,29.4166673,1,,,,,0,499.7599996,,,,,,,,,,,,,,,,
9.64,C1,S1,0.042,10,20131030_OAN_FLOW_013#14#450#10,67.51493454,450.01,20131030_OAN_FLOW_013,OAN-KNP00087,1,KNP,2300287.667,0,29.09333356,1,,,,,0,499.8433329,,,,,,,,,,,,,,,,
9.73,C1,S1,0.042,6,20131030_OAN_FLOW_013#15#450#10,67.59324264,450,20131030_OAN_FLOW_013,OAN-KNP00075,0.316227766,KNP,2271561.333,0.5,29.48000018,0.5,,,,,0,499.7899984,,,,,,,,,,,,,,,,
9.56,C1,S1,0.043,0,20131030_OAN_FLOW_013#17#450#10,67.74984741,449.97,20131030_OAN_FLOW_013,OAN-KNP00096,0,KNP,2304114.667,0,29.23000018,0,,,,,0,499.6433309,,,,,,,,,,,,,,,,
9.44,C1,S1,0.041,10,20131030_OAN_FLOW_013#18#450#10,67.82815298,450.04,20131030_OAN_FLOW_013,OAN-KNP00079,0.1,KNP,2254108.333,0,29.80333265,0,,,,,0,500.0233358,,,,,,,,,,,,,,,,
9.73,C1,S1,0.042,10,20131030_OAN_FLOW_013#19#450#10,67.90645599,450,20131030_OAN_FLOW_013,OAN-KNP00078,0,KNP,2224621,0,28.80000051,0,,,,,0,499.7699992,,,,,,,,,,,,,,,,
9.71,C1,S1,0.04,10,20131030_OAN_FLOW_013#20#450#10,67.98476156,449.99,20131030_OAN_FLOW_013,OAN-KNP00094,1,KNP,2308920.667,0.5,30.39333407,0.5,,,,,0,500.1966654,,,,,,,,,,,,,,,,
9.59,C1,S1,0.042,10,20131030_OAN_FLOW_013#21#450#10,68.06306458,450,20131030_OAN_FLOW_013,OAN-KNP00082,0.1,KNP,2275591,0,28.5,1,,,,,0,499.8233337,,,,,,,,,,,,,,,,
9.7,C1,S1,0.042,6,20131030_OAN_FLOW_013#22#450#10,68.14137268,450,20131030_OAN_FLOW_013,OAN-KNP00075,0.316227766,KNP,2014498.333,0.5,28.89666621,0.5,,,,,0,499.8366699,,,,,,,,,,,,,,,,
9.75,C1,S1,0.038,10,20131030_OAN_FLOW_013#23#450#10,68.21967316,450,20131030_OAN_FLOW_013,OAN-KNP00092,1,KNP,2321918.333,0.333333333,29.8333327,0.333333333,,,,,0,499.843333,,,,,,,,,,,,,,,,
9.57,C1,S1,0.041,6,20131030_OAN_FLOW_013#24#450#10,68.29798126,449.98,20131030_OAN_FLOW_013,OAN-KNP00076,0.316227766,KNP,2351623.667,1,28.78333346,0,,,,,0,499.9900004,,,,,,,,,,,,,,,,
9.68,C1,S1,0.04,10,20131030_OAN_FLOW_013#25#450#10,68.37628174,449.99,20131030_OAN_FLOW_013,OAN-KNP00088,0.1,KNP,2185846,0.333333333,31.79333305,0.333333333,,,,,0,500.5433349,,,,,,,,,,,,,,,,
9.75,C1,S1,0.04,10,20131030_OAN_FLOW_013#26#450#10,68.45458984,450.01,20131030_OAN_FLOW_013,OAN-KNP00084,0.316227766,KNP,2326693,0,28.76000023,1,,,,,0,499.75,,,,,,,,,,,,,,,,
9.66,C1,S2,0.03,2,20131030_OAN_FLOW_013#27#450#10,68.53289286,450.02,20131030_OAN_FLOW_013,OAN-FIS00002,1,FIS,2397637,0,29.91999944,1,,,,,0,500.043335,,,,,,,,,,,,,,,,
9.85,C1,S1,0.041,10,20131030_OAN_FLOW_013#28#450#10,68.61119843,450.03,20131030_OAN_FLOW_013,OAN-KNP00086,1,KNP,2242931.667,0,28.76999982,0.5,,,,,0,499.8566691,,,,,,,,,,,,,,,,
9.73,C1,S1,0.042,10,20131030_OAN_FLOW_013#29#450#10,68.68950144,449.98,20131030_OAN_FLOW_013,OAN-KNP00094,1,KNP,2410607,0.5,30.69999949,0.5,,,,,0,500.0333354,,,,,,,,,,,,,,,,
9.83,C1,S1,0.039,6,20131030_OAN_FLOW_013#30#450#10,68.76780701,449.99,20131030_OAN_FLOW_013,OAN-KNP00077,1,KNP,2321409,0.5,32.84666697,0.5,,,,,0,500.5933329,,,,,,,,,,,,,,,,
